ID,Mechanics
8330,Hexagon Grid
169465,"Player Elimination, Team-Based Game, Variable Player Powers, Voting"
65333,Set Collection
215004,"Card Drafting, Hand Management, Point to Point Movement"
143841,Hexagon Grid
143520,"Area Movement, Time Track, Trading"
190015,"Card Drafting, Storytelling"
124199,"Dice Rolling, Point to Point Movement, Solo / Solitaire Game"
3885,Memory
85474,"Area Majority / Influence, Auction/Bidding"
166300,"Acting, Voting"
8457,"Dice Rolling, Hexagon Grid, Roll / Spin and Move"
37401,Tile Placement
247488,"Auction/Bidding, Set Collection, Simultaneous Action Selection"
5120,"Dice Rolling, Pattern Building, Pattern Recognition"
42352,"Area-Impulse, Dice Rolling, Point to Point Movement"
212610,Roll / Spin and Move
153432,
204138,"Acting, Point to Point Movement, Storytelling, Team-Based Game"
236479,"Cooperative Game, Set Collection"
31557,"Dice Rolling, Hexagon Grid"
4580,"Card Drafting, Hand Management"
208661,"Card Drafting, Deck Bag and Pool Building, Hand Management, Pattern Building"
232385,"Dice Rolling, Push Your Luck, Team-Based Game, Variable Player Powers"
2599,Grid Movement
32016,"Hand Management, Relative Movement"
8892,"Dice Rolling, Tile Placement, Variable Player Powers"
146388,"Dice Rolling, Grid Movement, Variable Player Powers"
34342,Betting and Bluffing
18590,"Cooperative Game, Dice Rolling, Modular Board, Role Playing"
176523,Hand Management
276264,"Role Playing, Variable Player Powers, Worker Placement"
117555,"Dice Rolling, Pattern Recognition"
175468,"Cooperative Game, Deck Bag and Pool Building, Hand Management, Variable Player Powers"
142653,"Rock-Paper-Scissors, Simultaneous Action Selection, Take That"
22614,Card Drafting
3046,"Dice Rolling, Hexagon Grid"
223222,Team-Based Game
193031,"Action Queue, Commodity Speculation, Network and Route Building, Tile Placement, Worker Placement"
286983,"Point to Point Movement, Set Collection, Trading"
4139,Hexagon Grid
14474,"Hexagon Grid, Simulation"
264858,"Area Movement, Network and Route Building, Pick-up and Deliver, Time Track, Worker Placement"
792,Pattern Building
25477,"Hexagon Grid, Simulation, Zone of Control"
4799,"Dice Rolling, Hand Management, Set Collection"
8981,
171862,"Auction/Bidding, Modular Board"
67695,"Modular Board, Tile Placement"
153820,Pattern Recognition
15164,"Card Drafting, Dice Rolling, Simultaneous Action Selection, Variable Player Powers"
11689,"Dice Rolling, Simulation"
26956,Voting
3646,"Dice Rolling, Hexagon Grid, Secret Unit Deployment, Simulation"
13103,Tile Placement
7948,"Dice Rolling, Grid Movement, Hexagon Grid, Line of Sight, Movement Points, Simulation"
170608,"Card Drafting, Hand Management, Memory, Storytelling, Take That, Team-Based Game"
236114,"Auction/Bidding, Pattern Building"
1132,"Pick-up and Deliver, Secret Unit Deployment"
149112,"Area Majority / Influence, Area Movement, Auction/Bidding, Card Drafting, Dice Rolling, Push Your Luck, Semi-Cooperative Game, Set Collection, Trading, Variable Player Powers"
3005,Grid Movement
141087,Worker Placement
11547,"Hand Management, Trading"
221208,Card Drafting
221643,"Cooperative Game, Memory, Modular Board"
226757,"Dice Rolling, Simultaneous Action Selection, Team-Based Game"
286659,"Betting and Bluffing, Card Drafting, Dice Rolling, Push Your Luck, Take That"
207911,"Roll / Spin and Move, Set Collection"
109936,
8863,"Card Drafting, Variable Player Powers"
4479,"Auction/Bidding, Roll / Spin and Move"
40961,"Pattern Building, Tile Placement"
76447,"Hand Management, Push Your Luck, Variable Player Powers"
216907,"Grid Movement, Modular Board, Pick-up and Deliver, Set Collection, Trading"
5210,"Area Movement, Team-Based Game"
252373,"Area Majority / Influence, Grid Movement"
10472,"Dice Rolling, Hexagon Grid"
139963,
7712,"Card Drafting, Dice Rolling, Paper-and-Pencil, Roll / Spin and Move"
16830,"Dice Rolling, Hexagon Grid"
218988,"Cooperative Game, Deck Bag and Pool Building, Dice Rolling, Variable Player Powers"
136246,
102145,"Chit-Pull System, Dice Rolling, Grid Movement, Hexagon Grid, Ratio / Combat Results Table, Simulation, Zone of Control"
291957,"Connections, Hidden Movement, Tile Placement, Track Movement"
280202,"Area Majority / Influence, Take That"
4392,Hexagon Grid
200527,Cooperative Game
249289,Pattern Building
7920,Cooperative Game
209836,"Betting and Bluffing, Variable Player Powers"
132406,
229131,"Action Points, Cooperative Game, Pattern Building"
200407,"Hand Management, Set Collection"
27857,"Modular Board, Tile Placement"
150033,Hand Management
286891,"Player Elimination, Team-Based Game, Variable Player Powers, Voting"
156962,"Hand Management, Set Collection"
256399,"Auction/Bidding, Hand Management, Role Playing"
164187,"Area Movement, Area-Impulse, Dice Rolling, Secret Unit Deployment"
6774,"Dice Rolling, Grid Movement, Movement Points, Square Grid"
19417,"Stock Holding, Trading"
69823,"Dice Rolling, Variable Player Powers, Worker Placement"
9379,"Betting and Bluffing, Simulation"
135598,
43927,"Roll / Spin and Move, Team-Based Game"
15139,Simultaneous Action Selection
10256,Area Movement
1616,Square Grid
206087,"Area Majority / Influence, Dice Rolling, Variable Player Powers"
19671,"Hand Management, Variable Player Powers"
11790,Memory
235616,"Card Drafting, Dice Rolling, Modular Board, Storytelling"
117862,"Dice Rolling, Push Your Luck"
219312,
24794,"Betting and Bluffing, Team-Based Game"
37694,Pattern Recognition
123514,"Acting, Pattern Recognition"
68743,"Grid Movement, Tile Placement"
15196,"Card Drafting, Hand Management"
285128,"Cooperative Game, Storytelling"
5875,"Dice Rolling, Events, Grid Movement, Hexagon Grid, Line of Sight, Modular Board, Movement Points, Paper-and-Pencil, Scenario / Mission / Campaign Game, Simulation"
114405,
163119,"Cooperative Game, Dice Rolling, Modular Board, Role Playing"
11149,"Player Elimination, Roll / Spin and Move"
2756,"Action Points, Area Movement"
183874,Hand Management
1571,Dice Rolling
1133,"Area Majority / Influence, Roll / Spin and Move, Trading, Voting"
166,"Action Points, Dice Rolling, Point to Point Movement, Simulation, Variable Player Powers"
104351,Hexagon Grid
26386,Dice Rolling
153372,Dice Rolling
6342,"Dice Rolling, Modular Board, Roll / Spin and Move, Tile Placement"
32471,"Acting, Memory, Player Elimination, Team-Based Game, Variable Player Powers, Voting"
185769,"Acting, Simultaneous Action Selection, Storytelling, Team-Based Game, Voting"
84247,"Card Drafting, Hand Management, Set Collection"
15407,"Memory, Modular Board, Pick-up and Deliver"
2763,"Memory, Tile Placement"
3468,"Dice Rolling, Grid Movement, Hexagon Grid, Movement Points, Scenario / Mission / Campaign Game, Variable Set-up"
262622,Hand Management
142584,"Deck Bag and Pool Building, Dice Rolling, Hand Management, Simulation, Trading, Variable Player Powers"
5786,Set Collection
1019,Variable Player Powers
32410,"Pattern Recognition, Tile Placement"
415,Simultaneous Action Selection
113360,"Area Movement, Dice Rolling, Grid Movement"
36993,
70376,"Memory, Storytelling, Voting"
227837,"Betting and Bluffing, Hand Management, Set Collection"
6810,
1700,"Dice Rolling, Events, Grid Movement, Hexagon Grid, Line of Sight, Movement Points, Scenario / Mission / Campaign Game, Simulation, Zone of Control"
1173,"Betting and Bluffing, Roll / Spin and Move"
8364,"Dice Rolling, Hexagon Grid, Roll / Spin and Move"
231,"Area Movement, Variable Player Powers"
245401,Deck Bag and Pool Building
4843,Area Movement
7491,"Cooperative Game, Roll / Spin and Move"
144310,"Hand Management, Set Collection"
130520,Memory
41860,Hand Management
70488,Betting and Bluffing
2676,"Action Queue, Dice Rolling, Events, Grid Movement, Hexagon Grid, Paper-and-Pencil"
230890,Stacking and Balancing
295687,"Acting, Hand Management, Negotiation, Real-Time, Role Playing, Storytelling, Voting"
24069,"Area Movement, Dice Rolling, Variable Phase Order"
179561,Storytelling
35163,"Dice Rolling, Pick-up and Deliver, Roll / Spin and Move"
7048,Hand Management
113324,Dice Rolling
159003,"Action Points, Area Movement, Dice Rolling, Hand Management, Trading, Variable Player Powers"
5724,"Hexagon Grid, Simulation"
2645,"Betting and Bluffing, Dice Rolling, Push Your Luck, Tile Placement"
3924,
251593,"Card Drafting, Hand Management"
33723,"Team-Based Game, Tile Placement"
4239,"Dice Rolling, Hexagon Grid"
8741,"Hexagon Grid, Simulation"
1355,
198984,Trading
180570,"Memory, Pattern Building, Tile Placement"
283363,
38868,"Card Drafting, Dice Rolling, Hexagon Grid, Role Playing, Secret Unit Deployment, Team-Based Game, Trading, Variable Player Powers"
1750,
237415,"Cooperative Game, Memory"
18788,Storytelling
5519,"Dice Rolling, Events, Pick-up and Deliver, Point to Point Movement, Roll / Spin and Move"
5411,"Area Movement, Tile Placement"
180208,"Card Drafting, Memory, Pattern Building, Set Collection, Tile Placement"
42882,"Area Movement, Dice Rolling, Events"
243707,Pattern Building
160420,"Cooperative Game, Team-Based Game"
218632,"Area Majority / Influence, Set Collection"
217095,"Pick-up and Deliver, Point to Point Movement, Roll / Spin and Move, Set Collection"
3059,
35256,"Action Points, Dice Rolling, Grid Movement, Modular Board, Variable Player Powers"
8405,"Dice Rolling, Events, Grid Movement, Hexagon Grid, Ratio / Combat Results Table, Simulation"
1274,"Dice Rolling, Team-Based Game"
24267,"Auction/Bidding, Dice Rolling"
26067,"Enclosure, Paper-and-Pencil"
173344,"Secret Unit Deployment, Team-Based Game"
266744,Hand Management
116849,"Singing, Team-Based Game"
294529,"Alliances, Kill Steal, Take That, Turn Order: Pass Order"
109005,Simultaneous Action Selection
3305,"Roll / Spin and Move, Set Collection"
183346,"Cooperative Game, Dice Rolling"
291236,"Hand Management, Storytelling, Take That"
12062,"Auction/Bidding, Commodity Speculation, Set Collection, Trading"
72622,"Area Movement, Dice Rolling"
3543,Variable Player Powers
220198,"Memory, Push Your Luck"
68606,"Area Movement, Cooperative Game, Hand Management, Team-Based Game, Variable Player Powers"
19361,"Card Drafting, Dice Rolling, Events, Grid Movement, Hexagon Grid"
304490,"Push Your Luck, Set Collection, Take That"
40609,Roll / Spin and Move
205776,"Bribery, Team-Based Game, Voting"
279996,"Dice Rolling, Player Elimination, Push Your Luck, Roll / Spin and Move"
23402,"Role Playing, Storytelling"
13829,"Auction/Bidding, Trading"
257725,
186947,"Hand Management, Set Collection, Take That"
146161,"Auction/Bidding, Set Collection"
186442,
14117,"Campaign / Battle Card Driven, Dice Rolling, Point to Point Movement"
5902,"Roll / Spin and Move, Secret Unit Deployment, Simultaneous Action Selection"
5231,"Area Majority / Influence, Area Movement, Dice Rolling, Simulation, Three Dimensional Movement, Variable Set-up"
7140,"Hexagon Grid, Secret Unit Deployment"
255,Hexagon Grid
7102,"Area Movement, Dice Rolling, Events, Grid Movement, Hexagon Grid, Modular Board, Paper-and-Pencil, Secret Unit Deployment, Simultaneous Action Selection, Variable Player Powers, Variable Set-up"
277434,Cooperative Game
31358,
257598,Cooperative Game
4445,"Hand Management, Memory"
7080,"Dice Rolling, Hand Management"
781,Voting
11413,
3634,"Action Points, Area Movement, Variable Player Powers"
2364,Commodity Speculation
5589,Roll / Spin and Move
219564,"Dice Rolling, Hand Management, Player Elimination, Take That"
2958,"Roll / Spin and Move, Stock Holding"
175418,"Hand Management, Pattern Building, Simultaneous Action Selection"
277109,"Area Majority / Influence, Worker Placement"
246757,Set Collection
249658,Set Collection
93044,
283746,"Hand Management, Take That"
176651,"Hand Management, Take That"
2609,Roll / Spin and Move
224656,"Dice Rolling, Pick-up and Deliver, Player Elimination, Roll / Spin and Move, Take That"
18780,Hexagon Grid
5860,"Dice Rolling, Hexagon Grid, Simulation"
7145,"Dice Rolling, Set Collection"
138201,"Card Drafting, Hand Management, Push Your Luck, Team-Based Game, Variable Player Powers"
14471,"Hand Management, Secret Unit Deployment"
3760,Role Playing
264654,Hand Management
2051,"Hand Management, Simultaneous Action Selection"
2195,"Dice Rolling, Grid Movement, Hexagon Grid"
137331,
254145,"Card Drafting, Set Collection"
2131,Modular Board
201458,"Card Drafting, Cooperative Game, Deck Bag and Pool Building, Role Playing, Team-Based Game"
144417,"Cooperative Game, Hand Management"
3049,Hexagon Grid
10842,"Dice Rolling, Roll / Spin and Move"
20414,"Action Points, Cooperative Game, Dice Rolling, Modular Board, Role Playing"
70262,"Hand Management, Simultaneous Action Selection"
145872,Dice Rolling
194079,Pattern Building
165926,"Commodity Speculation, Hand Management"
238912,"Cooperative Game, Dice Rolling, Variable Player Powers"
6610,Storytelling
83378,
2634,"Betting and Bluffing, Simultaneous Action Selection"
119525,"Card Drafting, Modular Board, Pattern Recognition"
217230,Set Collection
455,"Hand Management, Take That"
258752,"Hand Management, Variable Phase Order, Variable Player Powers"
451,Trick-taking
36649,"Set Collection, Simultaneous Action Selection"
178487,"Hand Management, Pattern Building"
29352,"Acting, Team-Based Game, Voting"
136283,"Memory, Pattern Building"
1719,"Action Points, Dice Rolling, Grid Movement, Hexagon Grid, Movement Points, Simulation"
117908,
29741,Grid Movement
32946,"Acting, Hand Management, Trading"
131144,"Dice Rolling, Role Playing, Set Collection, Variable Player Powers"
84454,Cooperative Game
9569,"Dice Rolling, Grid Movement, Hexagon Grid, Paper-and-Pencil, Scenario / Mission / Campaign Game, Simulation, Simultaneous Action Selection"
136523,
40001,
194094,Player Elimination
5174,Tile Placement
2127,"Hand Management, Variable Player Powers"
6124,Hexagon Grid
203170,"Card Drafting, Hand Management, Modular Board, Network and Route Building, Set Collection, Variable Player Powers"
124761,"Modular Board, Point to Point Movement, Simulation, Time Track"
17926,
234166,"Set Collection, Variable Player Powers"
1581,Pick-up and Deliver
250870,Set Collection
40774,"Pattern Recognition, Set Collection"
31335,"Area Majority / Influence, Auction/Bidding, Simultaneous Action Selection"
136566,"Card Drafting, Hand Management, Trick-taking, Voting"
122069,"Dice Rolling, Push Your Luck, Roll / Spin and Move"
233951,"Card Drafting, Hand Management, Set Collection"
33964,"Hand Management, Set Collection"
6406,"Action Points, Dice Rolling, Events, Minimap Resolution, Point to Point Movement, Simulation"
4393,"Hand Management, Simultaneous Action Selection"
178028,
37,
2503,"Dice Rolling, Hexagon Grid, Movement Points, Negotiation, Ratio / Combat Results Table, Scenario / Mission / Campaign Game, Simulation, Three Dimensional Movement"
99881,Tile Placement
166443,"Singing, Team-Based Game, Time Track"
65556,
157014,"Action Queue, Area Majority / Influence, Commodity Speculation, Worker Placement"
83199,Point to Point Movement
180340,Area Majority / Influence
8262,Pattern Recognition
42066,"Area Majority / Influence, Area Movement, Dice Rolling, Memory"
6824,"Card Drafting, Hand Management, Memory, Secret Unit Deployment"
1599,Hexagon Grid
30583,"Dice Rolling, Memory, Pattern Building"
24373,"Card Drafting, Hand Management, Simultaneous Action Selection"
231674,Acting
168895,"Action Points, Area Majority / Influence, Modular Board, Team-Based Game, Trading, Variable Player Powers, Voting, Worker Placement"
61902,"Hand Management, Simultaneous Action Selection"
7063,"Dice Rolling, Events, Grid Movement, Hexagon Grid, Movement Points, Ratio / Combat Results Table, Scenario / Mission / Campaign Game, Variable Set-up"
26353,Ladder Climbing
251136,"Commodity Speculation, Memory, Push Your Luck"
159410,"Take That, Tile Placement, Trading"
224454,"Grid Movement, Network and Route Building, Point to Point Movement"
1343,"Dice Rolling, Events, Lose a Turn, Point to Point Movement, Race, Set Collection, Take That, Trading, Variable Player Powers"
62344,"Cooperative Game, Dice Rolling, Hand Management, Push Your Luck"
4611,
2296,"Events, Grid Movement, Pick-up and Deliver, Point to Point Movement, Roll / Spin and Move, Square Grid"
65575,"Memory, Pattern Recognition, Roll / Spin and Move"
159455,"Betting and Bluffing, Push Your Luck"
21861,Point to Point Movement
178933,Simulation
142043,Deck Bag and Pool Building
21488,"Action Queue, Area Majority / Influence"
64430,"Pattern Building, Pattern Recognition, Set Collection, Trick-taking"
231620,"Hand Management, Simultaneous Action Selection"
11320,
41844,"Card Drafting, Enclosure"
233048,"Hand Management, Set Collection, Take That"
10471,"Dice Rolling, Hexagon Grid, Simulation, Zone of Control"
151078,Hand Management
9512,"Dice Rolling, Hexagon Grid, Simulation"
26244,"Dice Rolling, Pattern Recognition"
25758,"Memory, Pattern Recognition"
25991,Hexagon Grid
274206,Cooperative Game
75292,"Chit-Pull System, Grid Movement, Hexagon Grid, Movement Points, Simulation, Variable Set-up"
140940,"Card Drafting, Variable Player Powers"
16970,"Action Points, Dice Rolling, Modular Board, Square Grid, Tile Placement"
7143,"Dice Rolling, Hexagon Grid"
20192,"Dice Rolling, Hand Management"
23596,Team-Based Game
194974,
189678,"Deck Bag and Pool Building, Hand Management"
202025,"Hand Management, Push Your Luck"
305498,"Hidden Movement, Hidden Victory Points, Resource to Move, Semi-Cooperative Game, Solo / Solitaire Game, Team-Based Game, Worker Placement, Different Worker Types"
49435,Variable Player Powers
34096,Area Movement
43295,
274296,"Dice Rolling, Paper-and-Pencil"
13388,"Dice Rolling, Hexagon Grid"
9845,Hexagon Grid
9070,Dice Rolling
208807,"Pattern Recognition, Set Collection"
91759,"Grid Movement, Hand Management, Take That, Variable Player Powers"
290822,"Betting and Bluffing, Deduction, Dice Rolling, Investment, Race, Worker Placement, Different Worker Types"
151334,"Card Drafting, Hand Management, Memory, Set Collection, Simultaneous Action Selection"
8365,"Dice Rolling, Hexagon Grid"
257964,
3815,"Dice Rolling, Hexagon Grid"
11407,"Dice Rolling, Pattern Recognition"
97990,Hand Management
1192,Team-Based Game
163478,"Memory, Push Your Luck"
2372,"Card Drafting, Hand Management"
214486,"Area Majority / Influence, Enclosure, Tile Placement"
189919,
143250,"Card Drafting, Dice Rolling, Set Collection, Variable Player Powers"
155994,Storytelling
10463,Grid Movement
35247,"Pattern Building, Tile Placement"
5185,"Dice Rolling, Hexagon Grid"
260238,"Area Majority / Influence, Tile Placement"
1291,"Action Queue, Grid Movement, Tile Placement"
7232,
876,
2856,Set Collection
16826,"Area Movement, Simulation"
4000,"Pattern Recognition, Speed Matching"
104858,"Betting and Bluffing, Dice Rolling, Singing"
230619,"Action Queue, Modular Board"
5515,"Card Drafting, Hand Management, Paper-and-Pencil, Take That"
31477,
224937,Acting
152761,Pattern Recognition
20851,"Betting and Bluffing, Cooperative Game, Modular Board, Pick-up and Deliver, Team-Based Game"
269072,"Betting and Bluffing, Cooperative Game, Storytelling"
216695,Trick-taking
76684,"Hand Management, Set Collection"
19046,"Real-Time, Set Collection"
2349,Roll / Spin and Move
148049,
72751,"Dice Rolling, Roll / Spin and Move"
142859,"Card Drafting, Hand Management, Set Collection, Voting"
157586,"Hand Management, Pattern Building, Pattern Recognition, Take That"
2942,"Grid Movement, Memory, Secret Unit Deployment"
38747,"Role Playing, Roll / Spin and Move, Storytelling, Trading, Voting"
192235,Pattern Recognition
252315,"Action Points, Cooperative Game, Dice Rolling, Grid Movement, Modular Board, Storytelling, Tile Placement, Variable Player Powers"
159570,"Dice Rolling, Roll / Spin and Move"
36373,"Area Movement, Pick-up and Deliver, Set Collection, Simultaneous Action Selection"
17285,
13830,"Card Drafting, Hand Management, Pattern Building"
1142,"Grid Movement, Square Grid"
1996,"Auction/Bidding, Commodity Speculation, Roll / Spin and Move, Trading"
168055,"Hand Management, Storytelling, Tile Placement, Voting"
257081,
2970,"Commodity Speculation, Roll / Spin and Move, Stock Holding, Trading"
18584,Roll / Spin and Move
4516,Hexagon Grid
131126,Dice Rolling
172517,Pick-up and Deliver
8001,"Dice Rolling, Grid Movement, Hexagon Grid, Simulation, Solo / Solitaire Game"
113311,"Area Movement, Dice Rolling"
259972,"Dice Rolling, Modular Board, Push Your Luck"
856,Tile Placement
66416,Trick-taking
31453,Grid Movement
1727,"Action Points, Auction/Bidding, Simulation"
288606,"Cooperative Game, Hand Management"
21040,"Area Movement, Hexagon Grid"
3096,"Hand Management, Modular Board, Set Collection"
30010,Simultaneous Action Selection
201973,Dice Rolling
283820,Grid Movement
151215,"Storytelling, Team-Based Game, Voting"
135431,Dice Rolling
23891,Point to Point Movement
149035,"Hand Management, Modular Board, Network and Route Building, Point to Point Movement, Take That, Tile Placement"
80833,
251060,Hand Management
217015,Set Collection
873,Tile Placement
9076,Paper-and-Pencil
253705,"Area Movement, Hand Management, Player Elimination, Variable Player Powers"
3376,"Hexagon Grid, Point to Point Movement"
50356,"Dice Rolling, Pick-up and Deliver, Roll / Spin and Move"
172550,
73251,"Dice Rolling, Hexagon Grid, Simulation, Zone of Control"
111841,"Area Majority / Influence, Dice Rolling, Hand Management"
1091,Hand Management
179320,Deck Bag and Pool Building
269564,"Hand Management, Player Elimination, Take That, Team-Based Game, Variable Player Powers"
4623,"Action Points, Hexagon Grid, Secret Unit Deployment"
269913,"Hand Management, Stock Holding, Take That, Variable Phase Order"
12372,"Acting, Dice Rolling, Roll / Spin and Move, Voting"
148215,"Area Movement, Cooperative Game, Memory, Modular Board, Take That"
35017,"Dice Rolling, Variable Player Powers"
180489,"Deck Bag and Pool Building, Dice Rolling, Modular Board, Worker Placement"
80296,Memory
17962,
118697,
11177,"Cooperative Game, Dice Rolling, Modular Board, Role Playing"
19531,
198836,"Memory, Set Collection, Take That"
101766,"Action Points, Dice Rolling, Variable Phase Order, Worker Placement"
19877,
244911,Memory
165796,Pattern Recognition
18945,"Dice Rolling, Hexagon Grid"
27388,Memory
132616,Memory
12788,Enclosure
33157,"Commodity Speculation, Variable Player Powers"
166764,"Dice Rolling, Pattern Recognition"
1956,
168654,"Auction/Bidding, Card Drafting, Set Collection"
211693,"Area Majority / Influence, Dice Rolling, Simulation, Storytelling, Take That"
38824,"Dice Rolling, Grid Movement, Hexagon Grid, Line of Sight"
198634,"Pattern Building, Tile Placement"
157673,Cooperative Game
167468,"Dice Rolling, Paper-and-Pencil, Pattern Building"
18875,"Chit-Pull System, Hexagon Grid"
270635,"Card Drafting, Set Collection"
171087,
176502,Hand Management
40416,"Roll / Spin and Move, Tile Placement, Variable Player Powers"
116970,"Dice Rolling, Set Collection"
145765,
24820,Tile Placement
179600,"Action Queue, Card Drafting, Hand Management, Memory, Simultaneous Action Selection, Trading, Variable Player Powers"
33086,Hexagon Grid
26918,"Dice Rolling, Hexagon Grid, Simulation, Variable Phase Order"
8360,"Dice Rolling, Hexagon Grid"
40171,"Ladder Climbing, Set Collection"
11464,Grid Movement
191205,
20888,"Dice Rolling, Hexagon Grid, Simulation"
25924,Roll / Spin and Move
235471,"Acting, Hand Management, Role Playing"
141107,
15509,Roll / Spin and Move
145275,"Rock-Paper-Scissors, Trick-taking"
4259,"Dice Rolling, Hexagon Grid"
162223,"Storytelling, Voting"
207987,
2317,Trick-taking
22790,Tile Placement
4861,"Rock-Paper-Scissors, Simultaneous Action Selection"
178937,Memory
11552,Hexagon Grid
26947,
3249,"Dice Rolling, Grid Movement, Pick-up and Deliver, Secret Unit Deployment"
2730,
280281,"Take That, Variable Player Powers"
199007,"Team-Based Game, Variable Player Powers"
4772,Hexagon Grid
209578,"Dice Rolling, Set Collection"
311020,"Cooperative Game, Dice Rolling, Modular Board, Variable Player Powers"
219666,"Auction/Bidding, Dice Rolling, Trading"
3077,"Role Playing, Roll / Spin and Move, Storytelling"
131450,"Push Your Luck, Set Collection"
2690,
42453,
271762,
255310,
20112,
21219,"Card Drafting, Hand Management"
109456,"Auction/Bidding, Dice Rolling, Hand Management, Variable Player Powers"
104029,"Area Majority / Influence, Enclosure, Modular Board, Tile Placement"
9844,"Dice Rolling, Hexagon Grid, Simulation"
59226,Acting
127947,"Area Movement, Card Drafting"
3417,
201243,"Hand Management, Take That"
10802,"Push Your Luck, Set Collection"
1945,Area Movement
11924,"Pattern Building, Roll / Spin and Move"
209737,"Cooperative Game, Set Collection"
36603,Betting and Bluffing
6706,Secret Unit Deployment
8102,Area Movement
41573,
184900,"Set Collection, Tile Placement"
254227,Dice Rolling
2176,Trick-taking
215259,
8246,"Dice Rolling, Hexagon Grid"
15614,Acting
60210,"Hand Management, Set Collection"
1960,"Grid Movement, Square Grid"
25920,"Acting, Voting"
310888,"Grid Movement, Pattern Movement, Square Grid"
137931,"Dice Rolling, Pattern Recognition"
231042,"Card Drafting, Hand Management, Set Collection"
3793,Team-Based Game
495,Set Collection
59308,"Set Collection, Tile Placement"
92499,Dice Rolling
86587,Hand Management
110160,"Hand Management, Set Collection, Trick-taking"
129465,
27939,Tile Placement
25104,"Cooperative Game, Paper-and-Pencil"
234977,
3677,"Dice Rolling, Hexagon Grid"
17158,"Set Collection, Team-Based Game"
25168,"Area Movement, Dice Rolling, Roll / Spin and Move"
34065,Tile Placement
70922,Tile Placement
288062,
2210,"Stock Holding, Tile Placement"
145068,"Dice Rolling, Variable Phase Order, Worker Placement"
236639,"Hand Management, Push Your Luck, Take That, Tile Placement"
4607,"Grid Movement, Hexagon Grid"
145209,"Action Queue, Area Movement, Card Drafting, Simultaneous Action Selection, Variable Player Powers"
22753,Pattern Recognition
76085,
22644,"Dice Rolling, Hexagon Grid, Simulation"
17918,"Cooperative Game, Roll / Spin and Move"
2943,"Roll / Spin and Move, Square Grid"
2680,"Commodity Speculation, Stock Holding"
2260,"Dice Rolling, Hexagon Grid"
212668,"Betting and Bluffing, Card Drafting, Hand Management, Role Playing, Trick-taking, Variable Player Powers"
209853,
31527,"Dice Rolling, Modular Board, Roll / Spin and Move"
10809,
2839,"Roll / Spin and Move, Tile Placement"
3989,
8962,"Dice Rolling, Hexagon Grid, Ratio / Combat Results Table, Simulation"
19442,
5757,"Betting and Bluffing, Memory, Set Collection"
10095,
73360,"Dice Rolling, Hexagon Grid, Simulation, Zone of Control"
245203,Memory
253568,"Hand Management, Set Collection, Simultaneous Action Selection, Take That, Trading, Trick-taking"
133104,"Hand Management, Memory"
1120,Roll / Spin and Move
104633,
186461,"Memory, Modular Board, Role Playing"
2657,Betting and Bluffing
223763,"Dice Rolling, Grid Movement"
182168,
118294,Memory
147824,"Modular Board, Pick-up and Deliver"
37142,Hexagon Grid
1146,"Area Movement, Campaign / Battle Card Driven, Dice Rolling, Point to Point Movement, Voting"
40853,Roll / Spin and Move
33962,"Auction/Bidding, Card Drafting, Trading"
802,Hexagon Grid
30000,"Memory, Secret Unit Deployment, Variable Player Powers"
93577,"Hand Management, Pick-up and Deliver, Set Collection"
147457,"Betting and Bluffing, Voting"
192017,"Dice Rolling, Memory"
9156,"Auction/Bidding, Trick-taking"
202776,Dice Rolling
247860,"Dice Rolling, Hand Management, Take That, Variable Player Powers"
234874,
22344,"Role Playing, Team-Based Game, Variable Player Powers, Voting"
8406,"Dice Rolling, Events, Grid Movement, Hexagon Grid, Movement Points, Secret Unit Deployment, Simulation, Variable Set-up"
64426,Tile Placement
126159,"Dice Rolling, Memory"
11456,"Dice Rolling, Push Your Luck"
6005,Hexagon Grid
238915,Dice Rolling
34009,Tile Placement
141681,"Dice Rolling, Modular Board, Network and Route Building, Tile Placement"
198269,"Hand Management, Role Playing, Take That"
141980,Set Collection
178442,"Action Points, Hand Management, Modular Board, Point to Point Movement, Variable Phase Order, Variable Player Powers"
18891,
217838,Area Majority / Influence
99707,"Area Majority / Influence, Dice Rolling, Simultaneous Action Selection"
140702,Memory
266747,Hand Management
12584,"Card Drafting, Set Collection"
209893,Roll / Spin and Move
6003,"Dice Rolling, Hexagon Grid"
4268,
5019,"Matching, Memory"
93867,"Action Points, Hexagon Grid"
5854,
8008,"Auction/Bidding, Simulation"
65488,
19978,"Card Drafting, Pattern Recognition"
40083,"Memory, Roll / Spin and Move"
208800,"Dice Rolling, Point to Point Movement"
126728,"Campaign / Battle Card Driven, Roll / Spin and Move"
2014,"Auction/Bidding, Betting and Bluffing, Player Elimination"
3276,
149078,Pattern Building
5134,"Dice Rolling, Pattern Building"
6759,Point to Point Movement
109718,"Hand Management, Variable Player Powers"
103638,"Pick-up and Deliver, Roll / Spin and Move"
141102,"Pattern Building, Set Collection, Tile Placement"
15431,Roll / Spin and Move
91513,"Cooperative Game, Line Drawing"
14024,"Dice Rolling, Hexagon Grid, Pick-up and Deliver"
13863,"Area Majority / Influence, Grid Movement"
13654,Roll / Spin and Move
16500,Tile Placement
203818,"Area Majority / Influence, Worker Placement"
25461,"Betting and Bluffing, Hand Management"
43489,"Hand Management, Set Collection, Team-Based Game"
111543,Area Majority / Influence
